interaction_id,anycompany_customer_id,agent_id,interaction_type,interaction_date,interaction_duration,issue_category,resolution_status
897908,Company H,480660,email,2024-02-16 15:35,478,billing,resolved
466070,Company B,517874,phone,2024-07-01 02:50,822,refund,resolved
515101,Company Z,472629,chat,2024-04-05 21:06,1007,refund,resolved
864925,Company D,111461,chat,2024-05-23 02:48,705,technical,resolved
693627,Company J,974127,chat,2024-05-08 09:51,413,technical,resolved
699248,Company O,155592,email,2024-07-17 09:15,424,technical,resolved
561398,Company S,699266,phone,2024-09-25 06:55,388,technical,resolved
279094,Company T,619996,chat,2024-08-31 09:21,586,account,resolved
592028,Company M,412713,email,2024-05-21 00:27,413,technical,resolved
275307,Company E,953932,email,2024-01-05 20:49,811,other,resolved
906735,Company M,627040,phone,2024-03-18 02:35,264,technical,resolved
742429,Company T,388731,phone,2024-09-17 17:17,671,billing,resolved
890576,Company T,733398,chat,2024-07-27 07:18,380,billing,resolved
863063,Company E,246563,email,2024-03-01 05:35,1453,other,resolved
422094,Company R,110438,chat,2024-03-11 15:25,575,billing,resolved
545796,Company K,927735,email,2024-05-08 07:37,482,technical,resolved
849435,Company D,313418,chat,2024-04-07 06:08,989,billing,resolved
105435,Company Z,242433,phone,2024-01-10 17:05,392,account,resolved
517421,Company M,652418,phone,2024-06-24 02:53,157,account,resolved
827514,Company W,792378,email,2024-07-18 23:31,673,technical,escalated
508537,Company D,595567,email,2024-07-11 11:32,639,other,resolved
512656,Company D,500673,chat,2024-09-19 13:58,1754,technical,escalated
793046,Company G,152976,phone,2024-09-10 16:06,198,account,escalated
240290,Company A,955843,chat,2024-06-14 11:40,1368,technical,resolved
248309,Company X,768551,chat,2024-08-05 17:45,272,technical,unresolved
488401,Company R,960059,chat,2024-01-02 20:00,484,technical,resolved
888510,Company E,437080,phone,2024-04-23 18:24,725,technical,resolved
476705,Company T,117507,email,2024-03-07 11:52,1195,billing,resolved
270881,Company H,314806,chat,2024-06-11 03:18,300,technical,resolved
893147,Company K,603471,chat,2024-07-31 19:00,855,technical,resolved
277129,Company Q,446809,phone,2024-04-06 16:25,537,technical,resolved
185040,Company P,111975,chat,2024-09-02 11:14,405,technical,resolved
721563,Company J,516305,chat,2024-04-06 16:50,564,billing,escalated
808879,Company T,762244,chat,2024-09-08 20:41,329,technical,resolved
678639,Company A,103445,chat,2024-04-30 04:07,382,technical,escalated
594411,Company K,489791,chat,2024-02-26 15:29,851,other,escalated
577293,Company J,816747,email,2024-04-23 22:02,490,refund,resolved
692648,Company J,436812,phone,2024-01-28 06:13,411,technical,escalated
198411,Company K,415636,chat,2024-04-03 08:07,364,technical,resolved
888746,Company X,429450,email,2024-10-05 05:28,1049,technical,escalated
939017,Company K,953417,email,2024-05-22 10:39,880,billing,escalated
782421,Company P,906326,phone,2024-02-22 20:10,861,billing,resolved
670654,Company F,965964,phone,2024-08-25 04:33,115,technical,escalated
700470,Company F,247494,email,2024-03-03 18:19,584,technical,escalated
199768,Company A,501336,email,2024-08-17 00:09,941,billing,resolved
259767,Company I,977280,phone,2024-07-13 02:32,586,technical,escalated
483449,Company G,757896,chat,2024-04-09 05:42,402,technical,resolved
149676,Company X,389505,chat,2024-06-18 04:46,294,technical,resolved
370428,Company B,387163,chat,2024-03-21 02:32,1209,other,resolved
759513,Company S,415913,phone,2024-05-28 09:06,419,technical,resolved
719471,Company N,109522,chat,2024-06-05 02:16,1156,technical,resolved
134320,Company A,629513,phone,2024-01-25 01:23,426,technical,resolved
788865,Company D,175551,chat,2024-05-30 22:15,464,technical,escalated
916868,Company B,227013,phone,2024-08-18 01:13,414,account,resolved
562699,Company A,972794,email,2024-03-27 18:19,1583,billing,resolved
696783,Company C,888966,chat,2024-05-08 12:46,935,technical,resolved
369108,Company D,199335,chat,2024-08-11 10:50,1124,billing,escalated
215149,Company T,746102,email,2024-05-03 02:17,1068,technical,resolved
793311,Company K,914889,chat,2024-08-03 22:22,317,technical,resolved
214989,Company M,476352,chat,2024-01-22 11:28,197,account,resolved
625369,Company T,735996,chat,2024-04-17 00:18,228,technical,resolved
464783,Company X,448433,chat,2024-04-15 15:46,347,technical,resolved
802604,Company D,740273,email,2024-09-24 23:38,786,technical,resolved
761590,Company X,531857,email,2024-09-17 19:16,1052,technical,resolved
903774,Company R,993110,chat,2024-06-06 16:55,617,billing,resolved
536475,Company W,531858,email,2024-04-30 19:02,273,technical,escalated
249961,Company L,284736,email,2024-08-13 20:39,1440,technical,resolved
105344,Company T,908678,chat,2024-06-02 07:57,1115,account,resolved
379911,Company N,752139,phone,2024-08-21 01:12,1009,technical,resolved
138302,Company X,252717,phone,2024-02-25 17:13,367,technical,resolved
871916,Company A,279047,phone,2024-06-21 22:21,1657,billing,resolved
643065,Company M,471859,chat,2024-03-21 19:14,251,billing,resolved
184033,Company E,651688,chat,2024-09-13 22:04,1373,account,escalated
710690,Company T,718215,email,2024-02-18 21:36,766,billing,resolved
199618,Company G,571797,email,2024-01-28 00:55,119,other,escalated
106255,Company J,345487,chat,2024-06-13 10:39,414,billing,resolved
883358,Company N,793127,email,2024-04-04 04:30,1005,technical,resolved
467532,Company B,504955,chat,2024-05-14 02:55,1206,technical,resolved
565184,Company O,898885,phone,2024-02-15 15:15,574,technical,resolved
747205,Company M,334188,chat,2024-02-11 01:54,887,billing,escalated
599419,Company U,198687,chat,2024-08-15 21:46,201,technical,escalated
930615,Company V,386995,email,2024-09-24 21:44,637,technical,escalated
182769,Company B,477141,email,2024-03-07 21:39,711,technical,resolved
368495,Company K,597645,email,2024-02-21 02:25,744,account,unresolved
726088,Company S,536325,email,2024-02-26 10:41,196,technical,resolved
338895,Company D,389566,phone,2024-08-08 08:41,667,billing,escalated
165643,Company A,589100,chat,2024-01-26 19:04,1570,technical,resolved
295149,Company N,231953,chat,2024-08-18 07:05,953,technical,escalated
679415,Company N,904091,chat,2024-04-08 04:04,1152,technical,resolved
559474,Company F,855875,chat,2024-04-25 20:04,435,billing,escalated
454801,Company Z,854698,chat,2024-05-02 13:55,258,technical,resolved
336825,Company Z,165860,chat,2024-06-03 01:53,1019,technical,resolved
242992,Company G,141830,chat,2024-05-21 18:53,84,other,escalated
454108,Company Y,218979,email,2024-02-16 14:55,650,technical,resolved
350660,Company D,926610,chat,2024-02-02 07:35,1674,technical,resolved
425183,Company L,444624,chat,2024-04-27 19:22,378,technical,resolved
210573,Company S,242416,chat,2024-02-05 10:08,718,billing,resolved
725645,Company D,620364,phone,2024-05-30 05:32,1653,refund,resolved
769641,Company Y,674185,email,2024-03-06 15:16,370,account,resolved
293904,Company G,960517,chat,2024-10-02 11:58,129,technical,resolved
252450,Company Z,687700,phone,2024-06-18 02:01,532,technical,resolved
191151,Company C,716491,phone,2024-05-15 13:55,1214,technical,unresolved
620246,Company O,786435,chat,2024-02-16 08:32,872,technical,escalated
637873,Company I,232044,chat,2024-06-23 03:08,147,other,resolved
840857,Company L,595632,email,2024-07-18 02:39,624,technical,escalated
373146,Company U,649917,chat,2024-06-23 02:24,514,technical,escalated
363650,Company N,869842,phone,2024-01-11 21:04,354,technical,resolved
841355,Company E,524987,email,2024-02-15 08:39,725,technical,resolved
482969,Company Z,122098,chat,2024-02-06 18:12,1097,other,resolved
153654,Company U,898413,email,2024-08-04 07:03,492,technical,resolved
509985,Company Z,775174,email,2024-06-27 10:14,1032,technical,resolved
889234,Company K,811871,email,2024-06-18 02:59,560,technical,resolved
620261,Company D,287716,chat,2024-09-05 09:33,1686,other,escalated
712668,Company Y,480713,email,2024-05-10 19:16,799,technical,resolved
604053,Company M,996203,chat,2024-03-22 06:21,214,technical,resolved
508143,Company P,728049,chat,2024-02-27 05:34,970,technical,resolved
182935,Company G,645429,chat,2024-03-15 06:34,128,technical,escalated
936134,Company N,501009,phone,2024-02-19 15:27,390,technical,resolved
806164,Company I,371318,chat,2024-03-02 17:00,360,technical,escalated
260952,Company W,497354,chat,2024-06-19 14:10,601,technical,resolved
808504,Company H,574728,chat,2024-06-29 16:44,152,technical,resolved
623071,Company K,629192,email,2024-05-20 10:25,170,technical,escalated
871244,Company W,565886,email,2024-08-10 20:14,727,billing,resolved
268252,Company H,274742,chat,2024-05-31 12:32,499,refund,escalated
642612,Company G,273058,email,2024-03-18 19:53,590,technical,escalated
691029,Company X,209079,chat,2024-07-12 13:46,1055,account,resolved
333734,Company Q,115870,email,2024-09-06 08:10,765,technical,resolved
386494,Company I,974529,chat,2024-04-02 19:47,549,other,resolved
711215,Company N,617825,chat,2024-04-19 11:55,790,technical,resolved
321873,Company L,251098,email,2024-03-21 07:41,912,refund,resolved
867324,Company A,757393,chat,2024-04-11 01:07,785,billing,resolved
297255,Company A,567437,chat,2024-02-14 23:43,1028,technical,resolved
118284,Company I,419485,chat,2024-06-28 03:17,441,technical,resolved
763741,Company G,682344,chat,2024-06-22 09:13,359,billing,resolved
116998,Company N,778810,email,2024-06-12 02:36,380,technical,escalated
929042,Company C,109176,email,2024-01-22 06:47,1140,technical,resolved
963258,Company U,760717,chat,2024-09-25 04:43,730,technical,resolved
822743,Company Q,935446,email,2024-03-10 05:03,759,technical,escalated
458077,Company D,813867,chat,2024-09-08 05:18,1553,technical,resolved
125532,Company G,890677,chat,2024-01-12 09:46,210,technical,escalated
161584,Company C,214752,phone,2024-01-19 17:57,1326,technical,resolved
909500,Company L,745203,chat,2024-09-21 18:02,959,technical,resolved
105542,Company Q,786579,email,2024-04-01 09:59,800,technical,resolved
517777,Company Z,863921,chat,2024-07-13 21:40,667,account,resolved
428969,Company D,994420,chat,2024-05-10 15:16,627,technical,escalated
673853,Company E,545899,chat,2024-06-13 18:53,1105,technical,resolved
885109,Company D,631593,chat,2024-01-31 06:49,1623,technical,resolved
772016,Company V,261925,chat,2024-10-01 17:58,328,technical,resolved
853539,Company F,135771,chat,2024-07-25 04:31,323,technical,resolved
405339,Company R,628892,phone,2024-06-27 11:18,674,technical,unresolved
429325,Company B,165199,email,2024-04-22 14:26,1091,technical,resolved
574950,Company J,136325,chat,2024-03-18 20:44,87,billing,resolved
189958,Company Z,833919,chat,2024-08-09 01:30,872,technical,resolved
707813,Company E,992300,chat,2024-09-27 12:08,1707,technical,resolved
179877,Company D,650653,phone,2024-05-14 08:43,324,technical,resolved
262062,Company G,858812,email,2024-09-19 02:21,397,billing,resolved
557728,Company O,269985,chat,2024-08-13 00:02,652,technical,resolved
418249,Company U,549866,email,2024-08-17 15:31,696,technical,resolved
930473,Company L,481175,chat,2024-02-08 00:43,944,technical,resolved
972990,Company W,430432,chat,2024-07-04 13:52,142,technical,resolved
202391,Company T,530348,phone,2024-05-09 06:36,301,technical,resolved
892265,Company Y,335664,chat,2024-02-21 16:03,125,technical,escalated
115801,Company M,282489,chat,2024-08-31 02:11,749,technical,unresolved
960217,Company D,187766,email,2024-02-27 16:16,1504,billing,escalated
983264,Company I,817495,chat,2024-01-07 12:30,408,technical,resolved
602515,Company Z,608945,chat,2024-06-09 14:53,330,billing,resolved
228014,Company E,541563,chat,2024-02-27 16:37,919,technical,resolved
177697,Company Z,731356,email,2024-04-03 14:39,1088,technical,resolved
431915,Company G,935717,chat,2024-02-08 06:19,100,other,resolved
158371,Company M,757036,chat,2024-09-20 20:56,837,billing,resolved
838775,Company Q,134599,phone,2024-09-29 11:32,432,technical,unresolved
260916,Company X,648901,chat,2024-05-10 01:46,978,technical,resolved
481856,Company V,778670,email,2024-06-27 00:10,1148,technical,resolved
798483,Company L,794880,chat,2024-09-28 00:13,300,technical,resolved
359974,Company U,374897,chat,2024-09-25 18:57,737,technical,resolved
697319,Company F,609252,email,2024-02-22 02:24,236,account,resolved
217201,Company H,114442,phone,2024-05-16 10:11,380,billing,resolved
961407,Company V,198896,chat,2024-01-30 04:10,1044,billing,escalated
755949,Company I,888587,email,2024-01-26 15:22,265,other,escalated
633503,Company I,410482,chat,2024-03-21 05:22,395,technical,resolved
108674,Company F,998083,email,2024-06-26 08:36,329,billing,resolved
297361,Company Z,817431,chat,2024-04-29 06:50,877,technical,resolved
421470,Company V,543761,email,2024-03-13 08:23,689,technical,resolved
886620,Company Y,682749,phone,2024-09-20 05:32,825,technical,resolved
900174,Company V,179972,chat,2024-07-26 08:59,1005,technical,resolved
471705,Company K,796998,phone,2024-06-12 22:38,749,technical,resolved
509347,Company E,297090,email,2024-03-26 21:35,1327,technical,resolved
769826,Company X,217833,email,2024-04-19 22:42,584,other,resolved
191050,Company C,458956,email,2024-03-28 06:10,607,billing,resolved
538518,Company X,176504,chat,2024-04-15 15:54,783,billing,resolved
298297,Company Y,726641,chat,2024-05-04 13:11,371,technical,escalated
967858,Company M,212913,phone,2024-09-21 21:59,124,technical,escalated
422925,Company X,999867,email,2024-09-17 23:25,781,billing,resolved
984188,Company B,906296,phone,2024-08-10 20:42,1599,technical,resolved
723477,Company J,893203,chat,2024-05-26 09:07,78,other,escalated
923702,Company W,417956,phone,2024-09-29 04:31,787,technical,escalated
852018,Company A,922680,chat,2024-06-19 20:04,1798,technical,resolved
883392,Company K,210788,chat,2024-04-05 08:34,764,technical,resolved
484028,Company A,705979,chat,2024-05-19 13:01,509,technical,escalated
516946,Company F,481947,phone,2024-08-28 01:03,571,technical,escalated
133049,Company O,137706,chat,2024-09-07 08:21,380,technical,escalated
550713,Company A,598871,chat,2024-06-02 04:47,856,technical,escalated
172608,Company C,323151,chat,2024-01-07 21:44,1733,technical,resolved
299494,Company C,156588,chat,2024-01-26 13:08,783,technical,resolved
741262,Company J,336233,email,2024-07-09 16:31,204,technical,resolved
671905,Company C,759614,chat,2024-02-19 09:37,1087,account,resolved
381910,Company L,995800,phone,2024-08-21 13:45,1100,technical,resolved
604963,Company S,930059,email,2024-03-21 07:22,475,technical,resolved
259317,Company B,657025,chat,2024-09-15 16:54,1008,technical,resolved
616233,Company J,102124,email,2024-08-13 03:12,511,technical,resolved
888490,Company U,579976,phone,2024-07-05 13:15,132,billing,resolved
766254,Company Y,825273,email,2024-07-24 02:53,650,technical,resolved
751028,Company G,613761,chat,2024-06-15 17:58,212,technical,resolved
940352,Company Z,792417,chat,2024-06-28 06:16,868,other,resolved
405460,Company U,916088,phone,2024-01-11 06:41,167,technical,resolved
319875,Company D,693389,phone,2024-08-24 22:25,1719,technical,resolved
979043,Company T,222391,email,2024-08-29 21:19,1147,technical,resolved
411276,Company L,962776,phone,2024-06-27 00:50,1140,billing,resolved
293643,Company S,943984,phone,2024-05-22 00:07,721,technical,escalated
293941,Company P,579402,chat,2024-06-18 19:17,800,billing,resolved
877079,Company E,270894,email,2024-07-08 16:11,1139,billing,resolved
254174,Company D,602719,chat,2024-03-04 21:30,1104,technical,escalated
333863,Company U,347548,phone,2024-04-21 07:29,657,technical,resolved
438827,Company L,184691,email,2024-09-26 23:12,1247,billing,resolved
794823,Company M,580429,chat,2024-03-20 07:19,625,technical,resolved
485776,Company F,340513,chat,2024-04-02 19:47,400,billing,resolved
952261,Company V,729037,chat,2024-02-03 20:18,983,technical,resolved
673936,Company I,910666,phone,2024-02-14 23:16,284,billing,resolved
